id;bald;fireYear;initial;year;TSLF;size;ontogeny;fec0;fec1;fec2;fec3;fec4;goSB;staySB;cov;surv;sizeNext;ontogenyNext;covNext
1459;1;1967;1997;1998;31;29;0;1;61;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;27;0;1526.54
1441;1;1967;1997;1998;31;29;0;1;17;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;35;0;1526.54
1480;1;1967;1997;1998;31;29;0;1;92;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;42;0;1526.54
1485;1;1967;1997;1998;31;29;0;1;83;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1514;1;1967;1997;1998;31;29;0;1;47;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1516;1;1967;1997;1998;31;29;0;1;20;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2211;1;1967;1998;1998;31;29;0;1;62;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1445;1;1967;1997;1998;31;30;0;1;54;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;55;0;1526.54
1556;1;1967;1997;1998;31;30;0;1;21;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1476;1;1967;1997;1998;31;31;0;1;60;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;43;0;1526.54
1070;1;1967;1995;1998;31;31;0;1;52;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;45;0;1526.54
1451;1;1967;1997;1998;31;31;0;1;37;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;45;0;1526.54
32;1;1967;1994;1998;31;32;0;1;46;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;29;0;1526.54
1474;1;1967;1997;1998;31;32;0;1;42;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;38;0;1526.54
30;1;1967;1994;1998;31;32;0;1;16;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;53;0;1526.54
1439;1;1967;1997;1998;31;32;0;1;14;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1494;1;1967;1997;1998;31;32;0;1;30;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1473;1;1967;1997;1998;31;33;0;1;31;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;42;0;1526.54
2233;1;1967;1998;1998;31;33;0;1;37;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;43;0;1526.54
1467;1;1967;1997;1998;31;33;0;1;154;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;47;0;1526.54
1460;1;1967;1997;1998;31;34;0;1;51;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;54;0;1526.54
43;1;1967;1994;1998;31;34;0;1;15;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1083;1;1967;1995;1998;31;34;0;1;24;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1449;1;1967;1997;1998;31;35;0;1;101;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;27;0;1526.54
1062;1;1967;1995;1998;31;35;0;1;147;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;35;0;1526.54
1461;1;1967;1997;1998;31;35;0;1;21;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;46;0;1526.54
1497;1;1967;1997;1998;31;35;0;1;63;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
8;1;1967;1994;1998;31;36;0;1;49;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;19;0;1526.54
1486;1;1967;1997;1998;31;36;0;1;65;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1444;1;1967;1997;1998;31;37;0;1;212;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;29;0;1526.54
1442;1;1967;1997;1998;31;37;0;1;41;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;48;0;1526.54
2204;1;1967;1998;1998;31;37;0;1;124;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;48;0;1526.54
2207;1;1967;1998;1998;31;38;0;1;48;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;41;0;1526.54
10;1;1967;1994;1998;31;38;0;1;177;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;49;0;1526.54
59;1;1967;1994;1998;31;38;0;1;16;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1443;1;1967;1997;1998;31;39;0;1;225;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;38;0;1526.54
2205;1;1967;1998;1998;31;39;0;1;79;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;40;0;1526.54
20;1;1967;1994;1998;31;39;0;1;159;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;42;0;1526.54
17;1;1967;1994;1998;31;39;0;1;111;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;43;0;1526.54
1452;1;1967;1997;1998;31;40;0;1;33;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;42;0;1526.54
1447;1;1967;1997;1998;31;40;0;1;79;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;48;0;1526.54
1074;1;1967;1995;1998;31;40;0;1;247;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;53;0;1526.54
1464;1;1967;1997;1998;31;41;0;1;172;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;43;0;1526.54
27;1;1967;1994;1998;31;41;0;1;390;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;52;0;1526.54
2;1;1967;1994;1998;31;41;0;1;78;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;53;0;1526.54
40;1;1967;1994;1998;31;41;0;1;96;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1458;1;1967;1997;1998;31;42;0;1;64;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;44;0;1526.54
1065;1;1967;1995;1998;31;43;0;1;219;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;28;0;1526.54
2206;1;1967;1998;1998;31;43;0;1;664;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;57;0;1526.54
42;1;1967;1994;1998;31;44;0;1;380;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1456;1;1967;1997;1998;31;44;0;1;219;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1511;1;1967;1997;1998;31;44;0;1;182;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1557;1;1967;1997;1998;31;44;0;1;72;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1440;1;1967;1997;1998;31;45;0;1;143;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;35;0;1526.54
3;1;1967;1994;1998;31;45;0;1;23;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;50;0;1526.54
1487;1;1967;1997;1998;31;46;0;1;93;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
21;1;1967;1994;1998;31;47;0;1;263;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;51;0;1526.54
1468;1;1967;1997;1998;31;48;0;1;185;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;57;0;1526.54
1448;1;1967;1997;1998;31;50;0;1;178;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;41;0;1526.54
1510;1;1967;1997;1998;31;50;0;1;138;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1071;1;1967;1995;1998;31;54;0;1;206;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;62;0;1526.54
18;1;1967;1994;1998;31;55;0;1;208;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;55;0;1526.54
1082;1;1967;1995;1998;31;55;0;1;49;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
13;1;1967;1994;1998;31;56;0;1;400;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2234;1;1967;1998;1998;31;65;0;1;166;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;68;0;1526.54
2854;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;3;1;1526.54
2863;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;3;1;1526.54
2852;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;4;1;1526.54
2857;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;4;1;1526.54
2856;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;5;1;1526.54
2861;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;6;1;1526.54
2894;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;6;1;1526.54
2853;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;7;1;1526.54
2849;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;8;1;1526.54
2851;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;8;1;1526.54
2859;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;8;1;1526.54
2864;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;9;1;1526.54
2862;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;10;1;1526.54
2850;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;12;1;1526.54
2897;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;12;1;1526.54
2848;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;13;1;1526.54
2874;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;13;1;1526.54
2858;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;14;1;1526.54
2872;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;20;0;1526.54
2893;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;20;0;1526.54
2892;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;21;0;1526.54
2866;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;22;0;1526.54
2898;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;22;0;1526.54
2891;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;24;0;1526.54
2860;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;26;0;1526.54
2880;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;27;0;1526.54
2902;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;27;0;1526.54
2877;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;28;0;1526.54
2896;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;28;0;1526.54
2904;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;28;0;1526.54
2888;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;29;0;1526.54
2903;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;31;0;1526.54
2870;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;32;0;1526.54
2887;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;32;0;1526.54
2913;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;32;0;1526.54
2886;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;35;0;1526.54
2889;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;35;0;1526.54
2900;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;35;0;1526.54
2878;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;37;0;1526.54
2882;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;37;0;1526.54
2855;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;38;0;1526.54
2876;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;38;0;1526.54
2905;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;38;0;1526.54
2895;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;40;0;1526.54
2908;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;40;0;1526.54
2914;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;40;0;1526.54
2873;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;41;0;1526.54
2909;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;41;0;1526.54
2881;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;42;0;1526.54
2865;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;44;0;1526.54
2869;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;44;0;1526.54
2875;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;44;0;1526.54
2883;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;46;0;1526.54
2885;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;46;0;1526.54
2899;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;46;0;1526.54
2911;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;46;0;1526.54
2867;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;47;0;1526.54
2868;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;48;0;1526.54
2879;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;48;0;1526.54
2907;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;49;0;1526.54
2884;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;50;0;1526.54
2890;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;50;0;1526.54
2912;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;50;0;1526.54
2901;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;51;0;1526.54
2906;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;54;0;1526.54
2910;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;54;0;1526.54
2871;1;1967;1999;1998;31;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;NA;57;0;1526.54
