idNew;id;bald;gap;tag;fireYear;initial;year;TSLF;size;ontogeny;fec0;fec1;fec2;fec3;fec4;goSB;staySB;cov;surv;sizeNext;ontogenyNext;covNext
ID1791B62G1-439;1791;62;1;439;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;28;0;1414.272
ID1801B62G1-449;1801;62;1;449;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;28;0;1414.272
ID1929B87G1-933;1929;87;1;933;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;28;0;1414.272
ID1952B87G1-957;1952;87;1;957;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;28;0;1414.272
ID1954B87G1-959;1954;87;1;959;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;28;0;1414.272
ID1979B87G1-985;1979;87;1;985;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;28;0;1414.272
ID1985B87G1-991;1985;87;1;991;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;28;0;1414.272
ID1572B29G1-191;1572;29;1;191;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;29;0;1414.272
ID1580B29G1-199;1580;29;1;199;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;29;0;1414.272
ID1604B29G1-396;1604;29;1;396;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;29;0;1414.272
ID1624B50G1-348;1624;50;1;348;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;29;0;1414.272
ID1760B62G1-408;1760;62;1;408;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;29;0;1414.272
ID1779B62G1-427;1779;62;1;427;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;29;0;1414.272
ID1813B62G1-461;1813;62;1;461;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;29;0;1414.272
ID1902B87G1-905;1902;87;1;905;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;29;0;1414.272
ID1926B87G1-930;1926;87;1;930;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;29;0;1414.272
ID1951B87G1-956;1951;87;1;956;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;29;0;1414.272
ID1977B87G1-983;1977;87;1;983;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;29;0;1414.272
ID1982B87G1-988;1982;87;1;988;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;29;0;1414.272
ID2012B88G1-760;2012;88;1;760;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;29;0;1414.272
ID1579B29G1-198;1579;29;1;198;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;30;0;1414.272
ID1588B29G1-379;1588;29;1;379;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;30;0;1414.272
ID1607B29G1-399;1607;29;1;399;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;30;0;1414.272
ID1615B42G1-712;1615;42;1;712;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;30;0;1414.272
ID1692B57G1-721;1692;57;1;721;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;30;0;1414.272
ID1778B62G1-426;1778;62;1;426;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;30;0;1414.272
ID1812B62G1-460;1812;62;1;460;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;30;0;1414.272
ID1963B87G1-969;1963;87;1;969;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;30;0;1414.272
ID2010B88G1-757;2010;88;1;757;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;30;0;1414.272
ID2024B91G1-772;2024;91;1;772;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;30;0;1414.272
ID2047B91G1-798;2047;91;1;798;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;30;0;1414.272
ID2050B91G1-804;2050;91;1;804;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;30;0;1414.272
ID2054B91G1-808;2054;91;1;808;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;30;0;1414.272
ID2063B91G1-818;2063;91;1;818;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;30;0;1414.272
ID2166B103G1-371;2166;103;1;371;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;30;0;1414.272
ID1600B29G1-391;1600;29;1;391;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;31;0;1414.272
ID1612B42G1-709;1612;42;1;709;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;31;0;1414.272
ID1698B57G1-727;1698;57;1;727;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;31;0;1414.272
ID1768B62G1-416;1768;62;1;416;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;31;0;1414.272
ID1805B62G1-453;1805;62;1;453;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;31;0;1414.272
ID1920B87G1-924;1920;87;1;924;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID1924B87G1-928;1924;87;1;928;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID1928B87G1-932;1928;87;1;932;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID1930B87G1-934;1930;87;1;934;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID1990B87G1-997;1990;87;1;997;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID2003B88G1-750;2003;88;1;750;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID2007B88G1-754;2007;88;1;754;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID2022B91G1-770;2022;91;1;770;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID2044B91G1-794;2044;91;1;794;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;31;0;1414.272
ID1575B29G1-194;1575;29;1;194;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;32;0;1414.272
ID1900B87G1-869;1900;87;1;869;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;32;0;1414.272
ID1966B87G1-972;1966;87;1;972;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;32;0;1414.272
ID1993B88G1-739;1993;88;1;739;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;32;0;1414.272
ID1997B88G1-743;1997;88;1;743;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;32;0;1414.272
ID2066B93G1-701;2066;93;1;701;1972;1997;1996;24;NA;NA;NA;NA;NA;0.000904;0.141421356;0.09259936;0.672;1113.536;NA;32;0;1414.272
ID1610B42G1-707;1610;42;1;707;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;33;0;1414.272
ID1629B50G1-354;1629;50;1;354;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;33;0;1414.272
ID1755B62G1-403;1755;62;1;403;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;33;0;1414.272
ID1810B62G1-458;1810;62;1;458;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;33;0;1414.272
ID1895B87G1-864;1895;87;1;864;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;33;0;1414.272
ID1931B87G1-935;1931;87;1;935;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;33;0;1414.272
ID1955B87G1-960;1955;87;1;960;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;33;0;1414.272
ID2006B88G1-753;2006;88;1;753;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;33;0;1414.272
ID2037B91G1-785;2037;91;1;785;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;33;0;1414.272
ID2060B91G1-815;2060;91;1;815;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;33;0;1414.272
ID2062B91G1-817;2062;91;1;817;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;33;0;1414.272
ID1590B29G1-381;1590;29;1;381;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;34;0;1414.272
ID1601B29G1-392;1601;29;1;392;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;34;0;1414.272
ID1616B42G1-713;1616;42;1;713;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;34;0;1414.272
ID1788B62G1-436;1788;62;1;436;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;34;0;1414.272
ID1789B62G1-437;1789;62;1;437;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;34;0;1414.272
ID1799B62G1-447;1799;62;1;447;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;34;0;1414.272
ID1968B87G1-974;1968;87;1;974;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;34;0;1414.272
ID1981B87G1-987;1981;87;1;987;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;34;0;1414.272
ID2015B91G1-763;2015;91;1;763;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;34;0;1414.272
ID2051B91G1-805;2051;91;1;805;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;34;0;1414.272
ID1592B29G1-383;1592;29;1;383;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;35;0;1414.272
ID1623B50G1-347;1623;50;1;347;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;35;0;1414.272
ID1695B57G1-724;1695;57;1;724;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;35;0;1414.272
ID1753B62G1-401;1753;62;1;401;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;35;0;1414.272
ID1766B62G1-414;1766;62;1;414;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;35;0;1414.272
ID1807B62G1-455;1807;62;1;455;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;35;0;1414.272
ID1831B67G1-479;1831;67;1;479;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;35;0;1414.272
ID1897B87G1-866;1897;87;1;866;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;35;0;1414.272
ID2033B91G1-781;2033;91;1;781;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;35;0;1414.272
ID2053B91G1-807;2053;91;1;807;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;35;0;1414.272
ID1594B29G1-385;1594;29;1;385;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;36;0;1414.272
ID1622B50G1-346;1622;50;1;346;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;36;0;1414.272
ID1767B62G1-415;1767;62;1;415;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;36;0;1414.272
ID2021B91G1-769;2021;91;1;769;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;36;0;1414.272
ID2023B91G1-771;2023;91;1;771;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;36;0;1414.272
ID2027B91G1-775;2027;91;1;775;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;36;0;1414.272
ID1576B29G1-195;1576;29;1;195;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;37;0;1414.272
ID1591B29G1-382;1591;29;1;382;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;37;0;1414.272
ID1598B29G1-389;1598;29;1;389;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;37;0;1414.272
ID1599B29G1-390;1599;29;1;390;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;37;0;1414.272
ID1693B57G1-722;1693;57;1;722;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;37;0;1414.272
ID1770B62G1-418;1770;62;1;418;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;37;0;1414.272
ID1790B62G1-438;1790;62;1;438;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;37;0;1414.272
ID1815B62G1-463;1815;62;1;463;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;37;0;1414.272
ID1944B87G1-948;1944;87;1;948;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;37;0;1414.272
ID1987B87G1-994;1987;87;1;994;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;37;0;1414.272
ID1998B88G1-745;1998;88;1;745;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;37;0;1414.272
ID2002B88G1-749;2002;88;1;749;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;37;0;1414.272
ID2009B88G1-756;2009;88;1;756;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;37;0;1414.272
ID2030B91G1-778;2030;91;1;778;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;37;0;1414.272
ID2046B91G1-797;2046;91;1;797;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;37;0;1414.272
ID1577B29G1-196;1577;29;1;196;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;38;0;1414.272
ID1694B57G1-723;1694;57;1;723;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;38;0;1414.272
ID1972B87G1-978;1972;87;1;978;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;38;0;1414.272
ID2025B91G1-773;2025;91;1;773;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;38;0;1414.272
ID2026B91G1-774;2026;91;1;774;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;38;0;1414.272
ID1566B29G1-185;1566;29;1;185;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;39;0;1414.272
ID1567B29G1-186;1567;29;1;186;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;39;0;1414.272
ID1596B29G1-387;1596;29;1;387;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;39;0;1414.272
ID1613B42G1-710;1613;42;1;710;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;39;0;1414.272
ID1793B62G1-441;1793;62;1;441;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;39;0;1414.272
ID2056B91G1-810;2056;91;1;810;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;39;0;1414.272
ID1578B29G1-197;1578;29;1;197;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;40;0;1414.272
ID1583B29G1-374;1583;29;1;374;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;40;0;1414.272
ID1602B29G1-394;1602;29;1;394;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;40;0;1414.272
ID1608B29G1-400;1608;29;1;400;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;40;0;1414.272
ID1631B50G1-356;1631;50;1;356;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;40;0;1414.272
ID1773B62G1-421;1773;62;1;421;1967;1997;1996;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;40;0;1414.272
ID1970B87G1-976;1970;87;1;976;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;40;0;1414.272
ID2001B88G1-748;2001;88;1;748;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;40;0;1414.272
ID2020B91G1-768;2020;91;1;768;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;40;0;1414.272
ID2031B91G1-779;2031;91;1;779;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;40;0;1414.272
ID2048B91G1-799;2048;91;1;799;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;40;0;1414.272
ID1626B50G1-350;1626;50;1;350;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;41;0;1414.272
ID1691B57G1-720;1691;57;1;720;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;41;0;1414.272
ID1702B57G1-731;1702;57;1;731;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;41;0;1414.272
ID1568B29G1-187;1568;29;1;187;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;42;0;1414.272
ID1703B57G1-732;1703;57;1;732;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;42;0;1414.272
ID2043B91G1-791;2043;91;1;791;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;42;0;1414.272
ID1569B29G1-188;1569;29;1;188;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;43;0;1414.272
ID1705B59G1-871;1705;59;1;871;1968;1997;1996;28;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;43;0;1414.272
ID2011B88G1-758;2011;88;1;758;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;43;0;1414.272
ID1706B59G1-872;1706;59;1;872;1968;1997;1996;28;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;44;0;1414.272
ID2000B88G1-747;2000;88;1;747;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;44;0;1414.272
ID2035B91G1-783;2035;91;1;783;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;44;0;1414.272
ID1696B57G1-725;1696;57;1;725;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;45;0;1414.272
ID2057B91G1-811;2057;91;1;811;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;45;0;1414.272
ID1597B29G1-388;1597;29;1;388;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;46;0;1414.272
ID1584B29G1-375;1584;29;1;375;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;47;0;1414.272
ID1609B42G1-706;1609;42;1;706;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;47;0;1414.272
ID2017B91G1-765;2017;91;1;765;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;48;0;1414.272
ID2019B91G1-767;2019;91;1;767;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;48;0;1414.272
ID2061B91G1-816;2061;91;1;816;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;48;0;1414.272
ID2059B91G1-813;2059;91;1;813;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;49;0;1414.272
ID1973B87G1-979;1973;87;1;979;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;51;0;1414.272
ID2032B91G1-780;2032;91;1;780;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;51;0;1414.272
ID2042B91G1-790;2042;91;1;790;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;51;0;1414.272
ID2165B103G1-370;2165;103;1;370;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;51;0;1414.272
ID1603B29G1-395;1603;29;1;395;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;52;0;1414.272
ID1971B87G1-977;1971;87;1;977;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;53;0;1414.272
ID1707B59G1-873;1707;59;1;873;1968;1997;1996;28;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1113.536;NA;54;0;1414.272
ID2018B91G1-766;2018;91;1;766;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;54;0;1414.272
ID2039B91G1-787;2039;91;1;787;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;55;0;1414.272
ID2049B91G1-800;2049;91;1;800;1986;1997;1996;10;NA;NA;NA;NA;NA;0.0004;0.141421356;0.18914;0.824;1113.536;NA;56;0;1414.272
ID1595B29G1-386;1595;29;1;386;1985;1997;1996;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1113.536;NA;62;0;1414.272
ID1704B57G1-737;1704;57;1;737;1993;1997;1996;3;NA;NA;NA;NA;NA;0.000736;0.141421356;0.13997578;0.636;1113.536;NA;64;0;1414.272
ID1188B42G1-678;1188;42;1;678;1993;1995;1997;4;4;0;0;0;0;0.000664;0.141421356;0.15531296;0.636;1414.272;1;23;0;1425.956
ID2161B103G1-366;2161;103;1;366;1986;1997;1997;11;4;1;0;0;0;0.000384;0.141421356;0.18710234;0.824;1414.272;1;36;0;1425.956
ID1912B87G1-916;1912;87;1;916;1986;1997;1997;11;5;1;0;0;0;0.000384;0.141421356;0.18710234;0.824;1414.272;1;24;0;1425.956
ID1995B88G1-741;1995;88;1;741;1986;1997;1997;11;5;1;0;0;0;0.000384;0.141421356;0.18710234;0.824;1414.272;0;NA;NA;1425.956
