ID;treatment;site;plot;quadrat;x;y;shrub;compass;distance;year;Pnow;Anow;sizeNow;fecNow;Pnext;Anext;sizeNext;fecNext
Control.III.9.3.36.77;Control;III;9;3;36;77;NA;NA;NA;2003;22.3266;999;58;1;55.8292;999;30;2
Control.III.9.3.37.25;Control;III;9;3;37;25;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.37.49;Control;III;9;3;37;49;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.42.78;Control;III;9;3;42;78;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;1;1;0
Control.III.9.3.44.42;Control;III;9;3;44;42;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.46.80;Control;III;9;3;46;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.47.18;Control;III;9;3;47;18;NA;NA;NA;2003;22.3266;5;23;0;55.8292;6;25;5
Control.III.9.3.60.82;Control;III;9;3;60;82;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;1;6;0
Control.III.9.3.66.14;Control;III;9;3;66;14;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.70.71;Control;III;9;3;70;71;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.72.65;Control;III;9;3;72;65;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.72.88;Control;III;9;3;72;88;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.82.27;Control;III;9;3;82;27;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.90.46;Control;III;9;3;90;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.97.87;Control;III;9;3;97;87;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.99.0;Control;III;9;3;99;0;Cn;254;5;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.99.16;Control;III;9;3;99;16;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.3.99.99;Control;III;9;3;99;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.4.50.12;Control;III;9;4;50;12;At;140;4;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.4.64.19;Control;III;9;4;64;19;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.4.74.19;Control;III;9;4;74;19;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.4.79.54;Control;III;9;4;79;54;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.4.90.10;Control;III;9;4;90;10;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.0.70;Control;III;9;5;0;70;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.3.79;Control;III;9;5;3;79;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.10.78;Control;III;9;5;10;78;NA;NA;NA;2003;22.3266;999;21;0;55.8292;999;16;0
Control.III.9.5.14.80;Control;III;9;5;14;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.21.74;Control;III;9;5;21;74;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.22.70;Control;III;9;5;22;70;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.25.59;Control;III;9;5;25;59;NA;NA;NA;2003;22.3266;999;17;2;55.8292;999;9;2
Control.III.9.5.28.66;Control;III;9;5;28;66;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.36.50;Control;III;9;5;36;50;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.45.60;Control;III;9;5;45;60;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.47.40;Control;III;9;5;47;40;NA;NA;NA;2003;22.3266;999;14;0;55.8292;999;18;6
Control.III.9.5.48.32;Control;III;9;5;48;32;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.49.50;Control;III;9;5;49;50;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.50.80;Control;III;9;5;50;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.54.46;Control;III;9;5;54;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.55.20;Control;III;9;5;55;20;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.55.22;Control;III;9;5;55;22;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.55.26;Control;III;9;5;55;26;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.56.80;Control;III;9;5;56;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.57.92;Control;III;9;5;57;92;NA;NA;NA;2003;22.3266;3;13;1;55.8292;NA;NA;NA
Control.III.9.5.58.84;Control;III;9;5;58;84;NA;NA;NA;2003;22.3266;1;9;0;55.8292;NA;NA;NA
Control.III.9.5.60.44;Control;III;9;5;60;44;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.61.14;Control;III;9;5;61;14;NA;NA;NA;2003;22.3266;7;11;0;55.8292;8;15;4
Control.III.9.5.61.53;Control;III;9;5;61;53;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.63.12;Control;III;9;5;63;12;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.64.23;Control;III;9;5;64;23;NA;NA;NA;2003;22.3266;999;75;0;55.8292;999;61;9
Control.III.9.5.64.84;Control;III;9;5;64;84;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.67.80;Control;III;9;5;67;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.68.60;Control;III;9;5;68;60;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.69.17;Control;III;9;5;69;17;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.70.14;Control;III;9;5;70;14;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.70.83;Control;III;9;5;70;83;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.70.99;Control;III;9;5;70;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.72.11;Control;III;9;5;72;11;NA;NA;NA;2003;22.3266;5;22;0;55.8292;6;15;10
Control.III.9.5.72.85;Control;III;9;5;72;85;NA;NA;NA;2003;22.3266;5;12;0;55.8292;6;23;2
Control.III.9.5.73.14;Control;III;9;5;73;14;NA;NA;NA;2003;22.3266;5;11;0;55.8292;6;17;8
Control.III.9.5.75.28;Control;III;9;5;75;28;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.75.78;Control;III;9;5;75;78;NA;NA;NA;2003;22.3266;5;0;0;55.8292;6;10;0
Control.III.9.5.77.8;Control;III;9;5;77;8;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.78.8;Control;III;9;5;78;8;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.78.27;Control;III;9;5;78;27;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.79.90;Control;III;9;5;79;90;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.80.8;Control;III;9;5;80;8;NA;NA;NA;2003;22.3266;5;11;0;55.8292;6;36;6
Control.III.9.5.80.19;Control;III;9;5;80;19;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.83.28;Control;III;9;5;83;28;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.84.8;Control;III;9;5;84;8;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.85.63;Control;III;9;5;85;63;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.87.8;Control;III;9;5;87;8;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.91.26;Control;III;9;5;91;26;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.94.64;Control;III;9;5;94;64;NA;NA;NA;2003;22.3266;6;7;0;55.8292;NA;NA;NA
Control.III.9.5.94.68;Control;III;9;5;94;68;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.95.14;Control;III;9;5;95;14;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.95.56;Control;III;9;5;95;56;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.96.3;Control;III;9;5;96;3;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.100.0;Control;III;9;5;100;0;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.5.100.61;Control;III;9;5;100;61;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.10.20;Control;III;9;6;10;20;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.19.30;Control;III;9;6;19;30;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.29.29;Control;III;9;6;29;29;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.33.48;Control;III;9;6;33;48;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.40.25;Control;III;9;6;40;25;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.43.30;Control;III;9;6;43;30;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.65.92;Control;III;9;6;65;92;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.79.85;Control;III;9;6;79;85;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.6.91.89;Control;III;9;6;91;89;NA;NA;NA;2003;22.3266;7;5;0;55.8292;8;15;4
Control.III.9.6.97.90;Control;III;9;6;97;90;NA;NA;NA;2003;22.3266;7;18;0;55.8292;8;56;15
Control.III.9.7.2.15;Control;III;9;7;2;15;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.5.54;Control;III;9;7;5;54;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.7.46;Control;III;9;7;7;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.7.59;Control;III;9;7;7;59;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.8.95;Control;III;9;7;8;95;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.20.69;Control;III;9;7;20;69;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.31.68;Control;III;9;7;31;68;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.37.88;Control;III;9;7;37;88;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.38.42;Control;III;9;7;38;42;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.38.94;Control;III;9;7;38;94;NA;NA;NA;2003;22.3266;999;20;0;55.8292;999;62;16
Control.III.9.7.43.7;Control;III;9;7;43;7;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.43.49;Control;III;9;7;43;49;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.44.34;Control;III;9;7;44;34;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.46.97;Control;III;9;7;46;97;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.46.99;Control;III;9;7;46;99;NA;NA;NA;2003;22.3266;999;36;0;55.8292;999;41;9
Control.III.9.7.47.6;Control;III;9;7;47;6;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.48.38;Control;III;9;7;48;38;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.51.76;Control;III;9;7;51;76;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.52.99;Control;III;9;7;52;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.53.46;Control;III;9;7;53;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.54.51;Control;III;9;7;54;51;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.54.51;Control;III;9;7;54;51;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.57.49;Control;III;9;7;57;49;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.57.67;Control;III;9;7;57;67;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.60.79;Control;III;9;7;60;79;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.62.96;Control;III;9;7;62;96;NA;NA;NA;2003;22.3266;1;3;0;55.8292;NA;NA;NA
Control.III.9.7.63.63;Control;III;9;7;63;63;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.64.71;Control;III;9;7;64;71;NA;NA;NA;2003;22.3266;999;25;0;55.8292;999;32;14
Control.III.9.7.64.100;Control;III;9;7;64;100;NA;NA;NA;2003;22.3266;4;30;0;55.8292;5;4;0
Control.III.9.7.65.22;Control;III;9;7;65;22;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.65.46;Control;III;9;7;65;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.69.88;Control;III;9;7;69;88;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.69.99;Control;III;9;7;69;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.70.88;Control;III;9;7;70;88;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.72.85;Control;III;9;7;72;85;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.73.82;Control;III;9;7;73;82;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.76.62;Control;III;9;7;76;62;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.76.90;Control;III;9;7;76;90;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.77.69;Control;III;9;7;77;69;NA;NA;NA;2003;22.3266;999;16;0;55.8292;999;11;7
Control.III.9.7.78.27;Control;III;9;7;78;27;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.79.37;Control;III;9;7;79;37;NA;NA;NA;2003;22.3266;7;12;0;55.8292;NA;NA;NA
Control.III.9.7.81.83;Control;III;9;7;81;83;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;1;4;0
Control.III.9.7.82.30;Control;III;9;7;82;30;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.83.39;Control;III;9;7;83;39;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.84.37;Control;III;9;7;84;37;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.86.60;Control;III;9;7;86;60;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.88.24;Control;III;9;7;88;24;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.90.85;Control;III;9;7;90;85;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.92.19;Control;III;9;7;92;19;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.92.52;Control;III;9;7;92;52;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.7.98.29;Control;III;9;7;98;29;NA;NA;NA;2003;22.3266;999;45;0;55.8292;999;47;25
Control.III.9.8.3.61;Control;III;9;8;3;61;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.5.29;Control;III;9;8;5;29;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.5.88;Control;III;9;8;5;88;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.9.44;Control;III;9;8;9;44;NA;NA;NA;2003;22.3266;3;6;0;55.8292;4;8;0
Control.III.9.8.26.36;Control;III;9;8;26;36;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.39.31;Control;III;9;8;39;31;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.46.76;Control;III;9;8;46;76;NA;NA;NA;2003;22.3266;999;18;0;55.8292;999;16;0
Control.III.9.8.51.30;Control;III;9;8;51;30;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.51.92;Control;III;9;8;51;92;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.52.30;Control;III;9;8;52;30;NA;NA;NA;2003;22.3266;7;7;0;55.8292;8;6;0
Control.III.9.8.57.87;Control;III;9;8;57;87;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.81.55;Control;III;9;8;81;55;NA;NA;NA;2003;22.3266;4;6;0;55.8292;NA;NA;NA
Control.III.9.8.81.62;Control;III;9;8;81;62;NA;NA;NA;2003;22.3266;4;9;0;55.8292;NA;NA;NA
Control.III.9.8.89.65;Control;III;9;8;89;65;At;0;0;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.89.94;Control;III;9;8;89;94;NA;NA;NA;2003;22.3266;999;18;0;55.8292;999;17;0
Control.III.9.8.90.73;Control;III;9;8;90;73;At;299;-10;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.90.85;Control;III;9;8;90;85;At;304;-5;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.94.80;Control;III;9;8;94;80;At;323;10;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.95.22;Control;III;9;8;95;22;NA;NA;NA;2003;22.3266;3;8;0;55.8292;4;13;3
Control.III.9.8.98.70;Control;III;9;8;98;70;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.8.98.93;Control;III;9;8;98;93;NA;NA;NA;2003;22.3266;999;23;0;55.8292;999;32;14
Control.III.9.9.31.70;Control;III;9;9;31;70;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.32.78;Control;III;9;9;32;78;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.39.26;Control;III;9;9;39;26;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.39.83;Control;III;9;9;39;83;Cn;90;6;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.41.85;Control;III;9;9;41;85;NA;NA;NA;2003;22.3266;1;3;0;55.8292;NA;NA;NA
Control.III.9.9.49.85;Control;III;9;9;49;85;NA;NA;NA;2003;22.3266;1;3;1;55.8292;NA;NA;NA
Control.III.9.9.49.91;Control;III;9;9;49;91;NA;NA;NA;2003;22.3266;1;3;0;55.8292;NA;NA;NA
Control.III.9.9.55.42;Control;III;9;9;55;42;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.58.75;Control;III;9;9;58;75;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.58.81;Control;III;9;9;58;81;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.60.54;Control;III;9;9;60;54;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.60.77;Control;III;9;9;60;77;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.70.63;Control;III;9;9;70;63;NA;NA;NA;2003;22.3266;7;23;2;55.8292;8;42;13
Control.III.9.9.72.80;Control;III;9;9;72;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.73.5;Control;III;9;9;73;5;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.81.82;Control;III;9;9;81;82;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.82.78;Control;III;9;9;82;78;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.87.35;Control;III;9;9;87;35;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.89.70;Control;III;9;9;89;70;NA;NA;NA;2003;22.3266;7;17;0;55.8292;8;45;29
Control.III.9.9.92.66;Control;III;9;9;92;66;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.9.93.19;Control;III;9;9;93;19;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.0.99;Control;III;9;10;0;99;Cn;223;-25;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.4.26;Control;III;9;10;4;26;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.4.98;Control;III;9;10;4;98;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.5.73;Control;III;9;10;5;73;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.6.19;Control;III;9;10;6;19;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.12.21;Control;III;9;10;12;21;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.14.93;Control;III;9;10;14;93;Cn;229;-25;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.18.28;Control;III;9;10;18;28;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.19.35;Control;III;9;10;19;35;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.24.61;Control;III;9;10;24;61;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.25.99;Control;III;9;10;25;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.28.50;Control;III;9;10;28;50;Cn;206;-10;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.28.12;Control;III;9;10;28;12;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.29.79;Control;III;9;10;29;79;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.34.14;Control;III;9;10;34;14;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.35.77;Control;III;9;10;35;77;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.35.90;Control;III;9;10;35;90;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.38.65;Control;III;9;10;38;65;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.38.77;Control;III;9;10;38;77;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.39.78;Control;III;9;10;39;78;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.41.14;Control;III;9;10;41;14;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.41.78;Control;III;9;10;41;78;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.42.83;Control;III;9;10;42;83;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.44.81;Control;III;9;10;44;81;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.45.80;Control;III;9;10;45;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.46.48;Control;III;9;10;46;48;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.50.80;Control;III;9;10;50;80;Cn;21;-20;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.56.53;Control;III;9;10;56;53;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.56.55;Control;III;9;10;56;55;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.57.56;Control;III;9;10;57;56;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.58.64;Control;III;9;10;58;64;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.III.9.10.60.25;Control;III;9;10;60;25;NA;NA;NA;2003;22.3266;4;11;0;55.8292;5;40;5
